orderDate,orderDate_Year,orderDate_Quarter,orderDate_Month,orderDate_Week,orderDate_Date,fiscalMonth,fiscalQuart,fiscalWeek,fiscalYear
06/06/09,2009,2,6,23,6,3,1,10,2009
09/06/06,2006,3,9,36,6,6,2,23,2006
01/01/07,2007,1,1,1,1,10,4,40,2006
01/02/07,2007,1,1,1,2,10,4,40,2006
12/30/06,2006,4,12,52,30,9,3,39,2006
06/07/10,2010,2,6,24,7,3,1,11,2010
06/07/10,2010,2,6,24,7,3,1,11,2010
01/08/07,2007,1,1,2,8,10,4,41,2006
01/08/07,2007,1,1,2,8,10,4,41,2006
12/25/06,2006,4,12,52,25,9,3,39,2006
01/01/07,2007,1,1,1,1,10,4,40,2006
01/11/07,2007,1,1,2,11,10,4,41,2006
07/29/10,2010,3,7,31,29,4,2,18,2010
07/29/10,2010,3,7,31,29,4,2,18,2010
05/24/10,2010,2,5,22,24,2,1,9,2010
05/24/10,2010,2,5,22,24,2,1,9,2010
05/24/10,2010,2,5,22,24,2,1,9,2010
05/27/10,2010,2,5,22,27,2,1,9,2010
05/27/10,2010,2,5,22,27,2,1,9,2010
01/04/07,2007,1,1,1,4,10,4,40,2006
12/27/06,2006,4,12,52,27,9,3,39,2006
06/16/10,2010,2,6,25,16,3,1,12,2010
06/16/10,2010,2,6,25,16,3,1,12,2010
12/30/09,2009,4,12,1,30,9,3,40,2009
12/30/09,2009,4,12,1,30,9,3,40,2009
12/30/09,2009,4,12,1,30,9,3,40,2009
12/30/09,2009,4,12,1,30,9,3,40,2009
09/18/10,2010,3,9,38,18,6,2,25,2010
09/18/10,2010,3,9,38,18,6,2,25,2010
09/18/10,2010,3,9,38,18,6,2,25,2010
12/31/09,2009,4,12,1,31,9,3,40,2009
12/25/09,2009,4,12,52,25,9,3,39,2009
12/25/09,2009,4,12,52,25,9,3,39,2009
12/25/09,2009,4,12,52,25,9,3,39,2009
03/18/05,2005,1,3,12,18,12,4,51,2004
03/18/05,2005,1,3,12,18,12,4,51,2004
03/19/09,2009,1,3,12,19,12,4,51,2008
03/22/09,2009,1,3,13,22,12,4,0,2008
12/18/09,2009,4,12,51,18,9,3,38,2009
08/31/10,2010,3,8,36,31,5,2,23,2010
08/31/10,2010,3,8,36,31,5,2,23,2010
08/29/10,2010,3,8,36,29,5,2,23,2010
08/29/10,2010,3,8,36,29,5,2,23,2010
01/09/05,2005,1,1,3,9,10,4,42,2004
01/25/05,2005,1,1,5,25,10,4,44,2004
01/24/05,2005,1,1,5,24,10,4,44,2004
02/02/05,2005,1,2,6,2,11,4,45,2004
01/18/05,2005,1,1,4,18,10,4,43,2004
01/18/05,2005,1,1,4,18,10,4,43,2004
01/08/05,2005,1,1,2,8,10,4,41,2004
01/08/05,2005,1,1,2,8,10,4,41,2004
01/17/05,2005,1,1,4,17,10,4,43,2004
01/18/05,2005,1,1,4,18,10,4,43,2004
01/18/05,2005,1,1,4,18,10,4,43,2004
01/25/05,2005,1,1,5,25,10,4,44,2004
04/29/10,2010,2,4,18,29,1,1,5,2010
04/29/10,2010,2,4,18,29,1,1,5,2010
04/29/10,2010,2,4,18,29,1,1,5,2010
04/29/10,2010,2,4,18,29,1,1,5,2010
04/23/10,2010,2,4,17,23,1,1,4,2010
05/27/10,2010,2,5,22,27,2,1,9,2010
05/01/10,2010,2,5,18,1,2,1,5,2010
05/20/10,2010,2,5,21,20,2,1,8,2010
05/20/10,2010,2,5,21,20,2,1,8,2010
06/13/10,2010,2,6,25,13,3,1,12,2010
06/13/10,2010,2,6,25,13,3,1,12,2010
04/28/10,2010,2,4,18,28,1,1,5,2010
04/18/10,2010,2,4,17,18,1,1,4,2010
04/18/10,2010,2,4,17,18,1,1,4,2010
10/02/07,2007,4,10,40,2,7,3,27,2007
07/20/07,2007,3,7,29,20,4,2,16,2007
10/17/07,2007,4,10,42,17,7,3,29,2007
04/22/09,2009,2,4,17,22,1,1,4,2009
04/22/09,2009,2,4,17,22,1,1,4,2009
04/07/09,2009,2,4,15,7,1,1,2,2009
04/22/09,2009,2,4,17,22,1,1,4,2009
04/22/09,2009,2,4,17,22,1,1,4,2009
05/06/09,2009,2,5,19,6,2,1,6,2009
05/06/09,2009,2,5,19,6,2,1,6,2009
03/08/09,2009,1,3,11,8,12,4,50,2008
12/13/06,2006,4,12,50,13,9,3,37,2006
10/25/05,2005,4,10,44,25,7,3,31,2005
10/25/05,2005,4,10,44,25,7,3,31,2005
01/01/07,2007,1,1,1,1,10,4,40,2006
10/16/08,2008,4,10,42,16,7,3,29,2008
10/10/08,2008,4,10,41,10,7,3,28,2008
01/08/07,2007,1,1,2,8,10,4,41,2006
01/08/07,2007,1,1,2,8,10,4,41,2006
01/08/07,2007,1,1,2,8,10,4,41,2006
01/08/07,2007,1,1,2,8,10,4,41,2006
01/13/07,2007,1,1,2,13,10,4,41,2006
01/13/07,2007,1,1,2,13,10,4,41,2006
11/02/05,2005,4,11,45,2,8,3,32,2005
11/02/05,2005,4,11,45,2,8,3,32,2005
10/04/05,2005,4,10,41,4,7,3,28,2005
09/19/08,2008,3,9,38,19,6,2,25,2008
10/25/05,2005,4,10,44,25,7,3,31,2005
10/25/05,2005,4,10,44,25,7,3,31,2005
11/09/06,2006,4,11,45,9,8,3,32,2006
11/09/06,2006,4,11,45,9,8,3,32,2006
11/09/06,2006,4,11,45,9,8,3,32,2006
10/26/05,2005,4,10,44,26,7,3,31,2005
10/26/05,2005,4,10,44,26,7,3,31,2005
10/26/05,2005,4,10,44,26,7,3,31,2005
10/26/05,2005,4,10,44,26,7,3,31,2005
10/23/05,2005,4,10,44,23,7,3,31,2005
07/05/05,2005,3,7,28,5,4,2,15,2005
12/08/08,2008,4,12,50,8,9,3,37,2008
10/13/05,2005,4,10,42,13,7,3,29,2005
10/13/05,2005,4,10,42,13,7,3,29,2005
10/13/05,2005,4,10,42,13,7,3,29,2005
12/23/08,2008,4,12,52,23,9,3,39,2008
11/28/08,2008,4,11,48,28,8,3,35,2008
11/28/08,2008,4,11,48,28,8,3,35,2008
11/28/08,2008,4,11,48,28,8,3,35,2008
12/09/08,2008,4,12,50,9,9,3,37,2008
12/09/08,2008,4,12,50,9,9,3,37,2008
12/09/08,2008,4,12,50,9,9,3,37,2008
09/12/05,2005,3,9,38,12,6,2,25,2005
08/26/05,2005,3,8,35,26,5,2,22,2005
08/26/05,2005,3,8,35,26,5,2,22,2005
11/25/09,2009,4,11,48,25,8,3,35,2009
11/25/09,2009,4,11,48,25,8,3,35,2009
11/26/09,2009,4,11,48,26,8,3,35,2009
11/26/09,2009,4,11,48,26,8,3,35,2009
11/26/09,2009,4,11,48,26,8,3,35,2009
11/26/09,2009,4,11,48,26,8,3,35,2009
09/02/05,2005,3,9,36,2,6,2,23,2005
08/22/05,2005,3,8,35,22,5,2,22,2005
08/24/05,2005,3,8,35,24,5,2,22,2005
09/07/05,2005,3,9,37,7,6,2,24,2005
12/10/09,2009,4,12,50,10,9,3,37,2009
12/10/09,2009,4,12,50,10,9,3,37,2009
12/10/09,2009,4,12,50,10,9,3,37,2009
11/24/09,2009,4,11,48,24,8,3,35,2009
11/24/09,2009,4,11,48,24,8,3,35,2009
11/24/09,2009,4,11,48,24,8,3,35,2009
11/24/09,2009,4,11,48,24,8,3,35,2009
11/12/09,2009,4,11,46,12,8,3,33,2009
11/12/09,2009,4,11,46,12,8,3,33,2009
11/12/09,2009,4,11,46,12,8,3,33,2009
11/23/09,2009,4,11,48,23,8,3,35,2009
12/10/09,2009,4,12,50,10,9,3,37,2009
12/06/09,2009,4,12,50,6,9,3,37,2009
06/30/05,2005,2,6,27,30,3,1,14,2005
08/24/07,2007,3,8,34,24,5,2,21,2007
07/28/05,2005,3,7,31,28,4,2,18,2005
07/28/05,2005,3,7,31,28,4,2,18,2005
07/28/05,2005,3,7,31,28,4,2,18,2005
11/24/07,2007,4,11,47,24,8,3,34,2007
11/24/07,2007,4,11,47,24,8,3,34,2007
07/20/05,2005,3,7,30,20,4,2,17,2005
07/20/05,2005,3,7,30,20,4,2,17,2005
07/31/05,2005,3,7,32,31,4,2,19,2005
08/02/05,2005,3,8,32,2,5,2,19,2005
08/02/05,2005,3,8,32,2,5,2,19,2005
08/19/05,2005,3,8,34,19,5,2,21,2005
08/08/05,2005,3,8,33,8,5,2,20,2005
08/08/05,2005,3,8,33,8,5,2,20,2005
08/08/05,2005,3,8,33,8,5,2,20,2005
05/02/08,2008,2,5,18,2,2,1,5,2008
04/21/08,2008,2,4,17,21,1,1,4,2008
07/27/07,2007,3,7,30,27,4,2,17,2007
05/16/08,2008,2,5,20,16,2,1,7,2008
05/16/08,2008,2,5,20,16,2,1,7,2008
04/26/08,2008,2,4,17,26,1,1,4,2008
04/26/08,2008,2,4,17,26,1,1,4,2008
04/26/08,2008,2,4,17,26,1,1,4,2008
05/11/08,2008,2,5,20,11,2,1,7,2008
04/30/08,2008,2,4,18,30,1,1,5,2008
04/23/08,2008,2,4,17,23,1,1,4,2008
11/13/07,2007,4,11,46,13,8,3,33,2007
11/13/07,2007,4,11,46,13,8,3,33,2007
06/29/09,2009,2,6,27,29,3,1,14,2009
06/29/09,2009,2,6,27,29,3,1,14,2009
06/29/09,2009,2,6,27,29,3,1,14,2009
03/21/09,2009,1,3,12,21,12,4,51,2008
03/21/09,2009,1,3,12,21,12,4,51,2008
03/21/09,2009,1,3,12,21,12,4,51,2008
06/06/06,2006,2,6,23,6,3,1,10,2006
06/07/06,2006,2,6,23,7,3,1,10,2006
06/11/06,2006,2,6,24,11,3,1,11,2006
06/11/06,2006,2,6,24,11,3,1,11,2006
06/11/06,2006,2,6,24,11,3,1,11,2006
01/26/08,2008,1,1,4,26,10,4,43,2007
10/04/07,2007,4,10,40,4,7,3,27,2007
07/24/10,2010,3,7,30,24,4,2,17,2010
04/29/06,2006,2,4,17,29,1,1,4,2006
04/02/06,2006,2,4,14,2,1,1,1,2006
07/25/10,2010,3,7,31,25,4,2,18,2010
07/25/10,2010,3,7,31,25,4,2,18,2010
07/25/10,2010,3,7,31,25,4,2,18,2010
02/05/08,2008,1,2,6,5,11,4,45,2007
07/30/10,2010,3,7,31,30,4,2,18,2010
07/30/10,2010,3,7,31,30,4,2,18,2010
07/30/10,2010,3,7,31,30,4,2,18,2010
12/03/09,2009,4,12,49,3,9,3,36,2009
07/25/10,2010,3,7,31,25,4,2,18,2010
04/03/06,2006,2,4,14,3,1,1,1,2006
04/20/06,2006,2,4,16,20,1,1,3,2006
03/31/06,2006,1,3,13,31,12,4,0,2005
04/26/06,2006,2,4,17,26,1,1,4,2006
04/26/06,2006,2,4,17,26,1,1,4,2006
07/06/07,2007,3,7,27,6,4,2,14,2007
04/23/06,2006,2,4,17,23,1,1,4,2006
04/23/06,2006,2,4,17,23,1,1,4,2006
05/02/09,2009,2,5,18,2,2,1,5,2009
04/21/09,2009,2,4,17,21,1,1,4,2009
04/21/09,2009,2,4,17,21,1,1,4,2009
04/21/09,2009,2,4,17,21,1,1,4,2009
04/20/09,2009,2,4,17,20,1,1,4,2009
05/01/09,2009,2,5,18,1,2,1,5,2009
05/07/09,2009,2,5,19,7,2,1,6,2009
05/07/09,2009,2,5,19,7,2,1,6,2009
04/20/09,2009,2,4,17,20,1,1,4,2009
05/02/09,2009,2,5,18,2,2,1,5,2009
08/28/07,2007,3,8,35,28,5,2,22,2007
08/28/07,2007,3,8,35,28,5,2,22,2007
05/05/05,2005,2,5,19,5,2,1,6,2005
05/05/05,2005,2,5,19,5,2,1,6,2005
05/05/05,2005,2,5,19,5,2,1,6,2005
05/05/05,2005,2,5,19,5,2,1,6,2005
05/10/05,2005,2,5,20,10,2,1,7,2005
05/10/05,2005,2,5,20,10,2,1,7,2005
08/13/07,2007,3,8,33,13,5,2,20,2007
08/13/07,2007,3,8,33,13,5,2,20,2007
08/18/07,2007,3,8,33,18,5,2,20,2007
08/18/07,2007,3,8,33,18,5,2,20,2007
08/29/07,2007,3,8,35,29,5,2,22,2007
08/29/07,2007,3,8,35,29,5,2,22,2007
06/05/05,2005,2,6,24,5,3,1,11,2005
06/05/05,2005,2,6,24,5,3,1,11,2005
06/05/05,2005,2,6,24,5,3,1,11,2005
08/30/07,2007,3,8,35,30,5,2,22,2007
09/11/07,2007,3,9,37,11,6,2,24,2007
07/03/08,2008,3,7,27,3,4,2,14,2008
07/03/08,2008,3,7,27,3,4,2,14,2008
07/21/10,2010,3,7,30,21,4,2,17,2010
09/10/07,2007,3,9,37,10,6,2,24,2007
09/10/07,2007,3,9,37,10,6,2,24,2007
05/08/06,2006,2,5,19,8,2,1,6,2006
05/08/06,2006,2,5,19,8,2,1,6,2006
09/17/08,2008,3,9,38,17,6,2,25,2008
09/17/08,2008,3,9,38,17,6,2,25,2008
09/17/08,2008,3,9,38,17,6,2,25,2008
09/02/08,2008,3,9,36,2,6,2,23,2008
12/27/08,2008,4,12,52,27,9,3,39,2008
01/30/06,2006,1,1,5,30,10,4,44,2005
01/30/06,2006,1,1,5,30,10,4,44,2005
10/08/05,2005,4,10,41,8,7,3,28,2005
10/08/05,2005,4,10,41,8,7,3,28,2005
09/07/07,2007,3,9,36,7,6,2,23,2007
05/21/10,2010,2,5,21,21,2,1,8,2010
05/21/10,2010,2,5,21,21,2,1,8,2010
05/21/10,2010,2,5,21,21,2,1,8,2010
05/13/10,2010,2,5,20,13,2,1,7,2010
09/08/08,2008,3,9,37,8,6,2,24,2008
09/08/08,2008,3,9,37,8,6,2,24,2008
01/15/06,2006,1,1,3,15,10,4,42,2005
01/15/06,2006,1,1,3,15,10,4,42,2005
01/15/06,2006,1,1,3,15,10,4,42,2005
01/15/06,2006,1,1,3,15,10,4,42,2005
01/18/06,2006,1,1,3,18,10,4,42,2005
01/19/06,2006,1,1,3,19,10,4,42,2005
02/17/06,2006,1,2,7,17,11,4,46,2005
02/17/06,2006,1,2,7,17,11,4,46,2005
07/28/05,2005,3,7,31,28,4,2,18,2005
02/06/06,2006,1,2,6,6,11,4,45,2005
02/06/06,2006,1,2,6,6,11,4,45,2005
02/06/06,2006,1,2,6,6,11,4,45,2005
02/08/06,2006,1,2,6,8,11,4,45,2005
02/08/06,2006,1,2,6,8,11,4,45,2005
01/29/06,2006,1,1,5,29,10,4,44,2005
05/12/10,2010,2,5,20,12,2,1,7,2010
09/09/08,2008,3,9,37,9,6,2,24,2008
02/12/06,2006,1,2,7,12,11,4,46,2005
02/10/06,2006,1,2,6,10,11,4,45,2005
02/10/06,2006,1,2,6,10,11,4,45,2005
02/10/06,2006,1,2,6,10,11,4,45,2005
04/25/10,2010,2,4,18,25,1,1,5,2010
08/14/05,2005,3,8,34,14,5,2,21,2005
08/12/09,2009,3,8,33,12,5,2,20,2009
08/01/09,2009,3,8,31,1,5,2,18,2009
08/01/09,2009,3,8,31,1,5,2,18,2009
08/12/09,2009,3,8,33,12,5,2,20,2009
07/31/09,2009,3,7,31,31,4,2,18,2009
08/14/09,2009,3,8,33,14,5,2,20,2009
08/14/09,2009,3,8,33,14,5,2,20,2009
08/14/09,2009,3,8,33,14,5,2,20,2009
03/08/10,2010,1,3,11,8,12,4,50,2009
03/26/10,2010,1,3,13,26,12,4,0,2009
09/19/05,2005,3,9,39,19,6,2,26,2005
10/06/05,2005,4,10,41,6,7,3,28,2005
10/06/05,2005,4,10,41,6,7,3,28,2005
10/06/05,2005,4,10,41,6,7,3,28,2005
03/16/10,2010,1,3,12,16,12,4,51,2009
03/10/10,2010,1,3,11,10,12,4,50,2009
03/10/10,2010,1,3,11,10,12,4,50,2009
03/06/10,2010,1,3,10,6,12,4,49,2009
03/06/10,2010,1,3,10,6,12,4,49,2009
09/27/05,2005,3,9,40,27,6,2,27,2005
09/27/05,2005,3,9,40,27,6,2,27,2005
09/27/05,2005,3,9,40,27,6,2,27,2005
09/25/05,2005,3,9,40,25,6,2,27,2005
09/25/05,2005,3,9,40,25,6,2,27,2005
09/22/05,2005,3,9,39,22,6,2,26,2005
03/17/10,2010,1,3,12,17,12,4,51,2009
09/17/05,2005,3,9,38,17,6,2,25,2005
10/04/05,2005,4,10,41,4,7,3,28,2005
10/02/05,2005,4,10,41,2,7,3,28,2005
10/28/06,2006,4,10,43,28,7,3,30,2006
02/09/06,2006,1,2,6,9,11,4,45,2005
02/09/06,2006,1,2,6,9,11,4,45,2005
04/24/08,2008,2,4,17,24,1,1,4,2008
04/24/08,2008,2,4,17,24,1,1,4,2008
04/24/08,2008,2,4,17,24,1,1,4,2008
10/29/08,2008,4,10,44,29,7,3,31,2008
10/29/08,2008,4,10,44,29,7,3,31,2008
10/29/08,2008,4,10,44,29,7,3,31,2008
06/04/06,2006,2,6,23,4,3,1,10,2006
05/16/06,2006,2,5,20,16,2,1,7,2006
05/16/06,2006,2,5,20,16,2,1,7,2006
11/13/08,2008,4,11,46,13,8,3,33,2008
05/16/06,2006,2,5,20,16,2,1,7,2006
05/16/06,2006,2,5,20,16,2,1,7,2006
05/18/06,2006,2,5,20,18,2,1,7,2006
06/03/06,2006,2,6,22,3,3,1,9,2006
06/03/06,2006,2,6,22,3,3,1,9,2006
05/11/06,2006,2,5,19,11,2,1,6,2006
05/18/06,2006,2,5,20,18,2,1,7,2006
05/18/06,2006,2,5,20,18,2,1,7,2006
04/17/08,2008,2,4,16,17,1,1,3,2008
10/02/09,2009,4,10,40,2,7,3,27,2009
10/02/09,2009,4,10,40,2,7,3,27,2009
09/05/09,2009,3,9,36,5,6,2,23,2009
09/05/09,2009,3,9,36,5,6,2,23,2009
09/05/09,2009,3,9,36,5,6,2,23,2009
09/14/07,2007,3,9,37,14,6,2,24,2007
09/05/07,2007,3,9,36,5,6,2,23,2007
09/05/07,2007,3,9,36,5,6,2,23,2007
09/05/07,2007,3,9,36,5,6,2,23,2007
09/05/07,2007,3,9,36,5,6,2,23,2007
12/01/07,2007,4,12,48,1,9,3,35,2007
12/01/07,2007,4,12,48,1,9,3,35,2007
12/01/07,2007,4,12,48,1,9,3,35,2007
12/01/07,2007,4,12,48,1,9,3,35,2007
10/04/07,2007,4,10,40,4,7,3,27,2007
09/17/07,2007,3,9,38,17,6,2,25,2007
09/17/07,2007,3,9,38,17,6,2,25,2007
09/13/07,2007,3,9,37,13,6,2,24,2007
06/05/07,2007,2,6,23,5,3,1,10,2007
06/05/07,2007,2,6,23,5,3,1,10,2007
06/05/07,2007,2,6,23,5,3,1,10,2007
04/17/09,2009,2,4,16,17,1,1,3,2009
05/28/07,2007,2,5,22,28,2,1,9,2007
06/03/07,2007,2,6,23,3,3,1,10,2007
06/03/07,2007,2,6,23,3,3,1,10,2007
06/10/07,2007,2,6,24,10,3,1,11,2007
06/12/07,2007,2,6,24,12,3,1,11,2007
06/09/07,2007,2,6,23,9,3,1,10,2007
06/09/07,2007,2,6,23,9,3,1,10,2007
10/12/08,2008,4,10,42,12,7,3,29,2008
10/12/08,2008,4,10,42,12,7,3,29,2008
01/11/10,2010,1,1,3,11,10,4,42,2009
01/11/10,2010,1,1,3,11,10,4,42,2009
01/11/10,2010,1,1,3,11,10,4,42,2009
02/28/06,2006,1,2,9,28,11,4,48,2005
02/28/06,2006,1,2,9,28,11,4,48,2005
10/22/08,2008,4,10,43,22,7,3,30,2008
10/22/08,2008,4,10,43,22,7,3,30,2008
03/30/07,2007,1,3,13,30,12,4,0,2006
03/30/07,2007,1,3,13,30,12,4,0,2006
03/17/07,2007,1,3,11,17,12,4,50,2006
04/08/07,2007,2,4,15,8,1,1,2,2007
04/08/07,2007,2,4,15,8,1,1,2,2007
04/15/07,2007,2,4,16,15,1,1,3,2007
04/15/07,2007,2,4,16,15,1,1,3,2007
04/15/07,2007,2,4,16,15,1,1,3,2007
04/12/07,2007,2,4,15,12,1,1,2,2007
04/12/07,2007,2,4,15,12,1,1,2,2007
04/12/07,2007,2,4,15,12,1,1,2,2007
04/06/07,2007,2,4,14,6,1,1,1,2007
04/06/07,2007,2,4,14,6,1,1,1,2007
04/06/07,2007,2,4,14,6,1,1,1,2007
08/26/05,2005,3,8,35,26,5,2,22,2005
08/12/05,2005,3,8,33,12,5,2,20,2005
08/11/05,2005,3,8,33,11,5,2,20,2005
08/11/05,2005,3,8,33,11,5,2,20,2005
08/11/05,2005,3,8,33,11,5,2,20,2005
08/11/05,2005,3,8,33,11,5,2,20,2005
08/11/05,2005,3,8,33,11,5,2,20,2005
08/26/05,2005,3,8,35,26,5,2,22,2005
09/05/05,2005,3,9,37,5,6,2,24,2005
09/05/05,2005,3,9,37,5,6,2,24,2005
08/29/05,2005,3,8,36,29,5,2,23,2005
08/29/05,2005,3,8,36,29,5,2,23,2005
08/14/05,2005,3,8,34,14,5,2,21,2005
08/18/05,2005,3,8,34,18,5,2,21,2005
08/06/09,2009,3,8,32,6,5,2,19,2009
08/06/09,2009,3,8,32,6,5,2,19,2009
08/07/09,2009,3,8,32,7,5,2,19,2009
08/06/05,2005,3,8,32,6,5,2,19,2005
08/06/05,2005,3,8,32,6,5,2,19,2005
08/06/05,2005,3,8,32,6,5,2,19,2005
01/05/07,2007,1,1,1,5,10,4,40,2006
01/03/05,2005,1,1,2,3,10,4,41,2004
12/22/04,2004,4,12,52,22,9,3,39,2004
12/22/04,2004,4,12,52,22,9,3,39,2004
12/29/04,2004,4,12,1,29,9,3,40,2004
12/16/04,2004,4,12,51,16,9,3,38,2004
01/02/05,2005,1,1,2,2,10,4,41,2004
01/02/05,2005,1,1,2,2,10,4,41,2004
01/01/05,2005,1,1,1,1,10,4,40,2004
12/28/04,2004,4,12,1,28,9,3,40,2004
12/28/04,2004,4,12,1,28,9,3,40,2004
12/18/04,2004,4,12,51,18,9,3,38,2004
07/07/10,2010,3,7,28,7,4,2,15,2010
07/07/10,2010,3,7,28,7,4,2,15,2010
12/11/08,2008,4,12,50,11,9,3,37,2008
12/11/08,2008,4,12,50,11,9,3,37,2008
07/12/10,2010,3,7,29,12,4,2,16,2010
07/12/10,2010,3,7,29,12,4,2,16,2010
06/23/10,2010,2,6,26,23,3,1,13,2010
06/23/10,2010,2,6,26,23,3,1,13,2010
06/23/10,2010,2,6,26,23,3,1,13,2010
06/22/10,2010,2,6,26,22,3,1,13,2010
06/22/10,2010,2,6,26,22,3,1,13,2010
09/14/08,2008,3,9,38,14,6,2,25,2008
09/20/08,2008,3,9,38,20,6,2,25,2008
07/30/07,2007,3,7,31,30,4,2,18,2007
07/30/07,2007,3,7,31,30,4,2,18,2007
07/30/07,2007,3,7,31,30,4,2,18,2007
08/09/07,2007,3,8,32,9,5,2,19,2007
08/21/08,2008,3,8,34,21,5,2,21,2008
09/06/05,2005,3,9,37,6,6,2,24,2005
09/06/05,2005,3,9,37,6,6,2,24,2005
09/14/08,2008,3,9,38,14,6,2,25,2008
08/22/07,2007,3,8,34,22,5,2,21,2007
08/22/07,2007,3,8,34,22,5,2,21,2007
08/22/07,2007,3,8,34,22,5,2,21,2007
08/22/07,2007,3,8,34,22,5,2,21,2007
02/24/05,2005,1,2,9,24,11,4,48,2004
08/18/05,2005,3,8,34,18,5,2,21,2005
09/27/08,2008,3,9,39,27,6,2,26,2008
09/12/08,2008,3,9,37,12,6,2,24,2008
12/04/07,2007,4,12,49,4,9,3,36,2007
08/01/07,2007,3,8,31,1,5,2,18,2007
08/01/07,2007,3,8,31,1,5,2,18,2007
09/15/07,2007,3,9,37,15,6,2,24,2007
11/09/08,2008,4,11,46,9,8,3,33,2008
11/09/08,2008,4,11,46,9,8,3,33,2008
01/16/09,2009,1,1,3,16,10,4,42,2008
01/16/09,2009,1,1,3,16,10,4,42,2008
01/16/09,2009,1,1,3,16,10,4,42,2008
01/27/09,2009,1,1,5,27,10,4,44,2008
03/08/10,2010,1,3,11,8,12,4,50,2009
02/03/09,2009,1,2,6,3,11,4,45,2008
02/03/09,2009,1,2,6,3,11,4,45,2008
02/03/09,2009,1,2,6,3,11,4,45,2008
01/27/09,2009,1,1,5,27,10,4,44,2008
04/05/10,2010,2,4,15,5,1,1,2,2010
04/05/10,2010,2,4,15,5,1,1,2,2010
04/05/10,2010,2,4,15,5,1,1,2,2010
03/15/10,2010,1,3,12,15,12,4,51,2009
03/27/10,2010,1,3,13,27,12,4,0,2009
03/19/10,2010,1,3,12,19,12,4,51,2009
03/21/10,2010,1,3,13,21,12,4,0,2009
09/30/07,2007,3,9,40,30,6,2,27,2007
04/05/10,2010,2,4,15,5,1,1,2,2010
04/05/10,2010,2,4,15,5,1,1,2,2010
09/26/05,2005,3,9,40,26,6,2,27,2005
09/26/05,2005,3,9,40,26,6,2,27,2005
09/30/05,2005,3,9,40,30,6,2,27,2005
09/30/05,2005,3,9,40,30,6,2,27,2005
09/30/05,2005,3,9,40,30,6,2,27,2005
09/08/05,2005,3,9,37,8,6,2,24,2005
09/07/05,2005,3,9,37,7,6,2,24,2005
06/26/09,2009,2,6,26,26,3,1,13,2009
06/26/09,2009,2,6,26,26,3,1,13,2009
06/26/09,2009,2,6,26,26,3,1,13,2009
04/21/10,2010,2,4,17,21,1,1,4,2010
09/10/05,2005,3,9,37,10,6,2,24,2005
09/10/05,2005,3,9,37,10,6,2,24,2005
09/09/05,2005,3,9,37,9,6,2,24,2005
09/09/05,2005,3,9,37,9,6,2,24,2005
09/09/05,2005,3,9,37,9,6,2,24,2005
01/24/06,2006,1,1,4,24,10,4,43,2005
01/28/06,2006,1,1,4,28,10,4,43,2005
06/29/09,2009,2,6,27,29,3,1,14,2009
02/04/06,2006,1,2,5,4,11,4,44,2005
02/04/06,2006,1,2,5,4,11,4,44,2005
02/04/06,2006,1,2,5,4,11,4,44,2005
02/04/06,2006,1,2,5,4,11,4,44,2005
01/25/06,2006,1,1,4,25,10,4,43,2005
02/18/06,2006,1,2,7,18,11,4,46,2005
02/03/06,2006,1,2,5,3,11,4,44,2005
02/03/06,2006,1,2,5,3,11,4,44,2005
01/12/06,2006,1,1,2,12,10,4,41,2005
06/27/09,2009,2,6,26,27,3,1,13,2009
06/27/09,2009,2,6,26,27,3,1,13,2009
07/13/09,2009,3,7,29,13,4,2,16,2009
07/13/09,2009,3,7,29,13,4,2,16,2009
07/01/09,2009,3,7,27,1,4,2,14,2009
06/10/09,2009,2,6,24,10,3,1,11,2009
07/07/10,2010,3,7,28,7,4,2,15,2010
07/07/10,2010,3,7,28,7,4,2,15,2010
06/27/10,2010,2,6,27,27,3,1,14,2010
06/29/10,2010,2,6,27,29,3,1,14,2010
07/03/10,2010,3,7,27,3,4,2,14,2010
06/16/10,2010,2,6,25,16,3,1,12,2010
06/16/10,2010,2,6,25,16,3,1,12,2010
06/09/10,2010,2,6,24,9,3,1,11,2010
11/16/09,2009,4,11,47,16,8,3,34,2009
07/07/10,2010,3,7,28,7,4,2,15,2010
07/07/10,2010,3,7,28,7,4,2,15,2010
12/06/09,2009,4,12,50,6,9,3,37,2009
08/14/07,2007,3,8,33,14,5,2,20,2007
12/01/09,2009,4,12,49,1,9,3,36,2009
11/18/09,2009,4,11,47,18,8,3,34,2009
05/31/10,2010,2,5,23,31,2,1,10,2010
11/20/09,2009,4,11,47,20,8,3,34,2009
11/20/09,2009,4,11,47,20,8,3,34,2009
11/27/09,2009,4,11,48,27,8,3,35,2009
12/01/09,2009,4,12,49,1,9,3,36,2009
03/18/07,2007,1,3,12,18,12,4,51,2006
04/03/07,2007,2,4,14,3,1,1,1,2007
03/04/06,2006,1,3,9,4,12,4,48,2005
03/04/06,2006,1,3,9,4,12,4,48,2005
03/04/06,2006,1,3,9,4,12,4,48,2005
09/12/10,2010,3,9,38,12,6,2,25,2010
09/12/10,2010,3,9,38,12,6,2,25,2010
09/13/10,2010,3,9,38,13,6,2,25,2010
08/25/10,2010,3,8,35,25,5,2,22,2010
08/25/10,2010,3,8,35,25,5,2,22,2010
08/25/10,2010,3,8,35,25,5,2,22,2010
